                        time,              drag_Gamma_0_2,              lift_Gamma_0_2
      6.9299999999998967e+00,     -3.4338794514335287e+08,      2.3802398684805205e+08
      6.9399999999998965e+00,      7.7291455263063598e+08,      2.1468400999728182e+08
      6.9499999999998963e+00,     -1.3872823837330908e+07,     -1.7523267919691706e+08
      6.9599999999998960e+00,     -1.2495562570844397e+07,      1.4347138610964718e+08
      6.9699999999998958e+00,     -1.5223318578114394e+07,      1.0433408041225119e+07
      6.9799999999998956e+00,     -1.0100703065431185e+07,      1.4287608602438057e+07
      6.9899999999998954e+00,      2.6297106845293470e+07,     -8.3095649596114531e+07
      6.9999999999998952e+00,      3.2955146741221279e+07,      1.7553297665028480e+08
      7.0099999999998950e+00,     -1.2172661974012680e+08,      2.0727582689221925e+08
      7.0199999999998948e+00,      4.5541533210543811e+07,     -2.2149801273256195e+08
      7.0299999999998946e+00,     -8.6689800747125745e+06,     -4.6053867159903809e+07
      7.0399999999998943e+00,      3.9876941558241025e+06,     -2.0389149442577790e+07
      7.0499999999998941e+00,      1.7883913925377084e+06,      7.7549245550580509e+06
      7.0599999999998939e+00,     -2.3256138344439173e+08,      1.2048657019086659e+06
      7.0699999999998937e+00,     -2.5030703045627210e+08,     -1.0156403170115651e+08
      7.0799999999998935e+00,      2.4733550327792391e+06,      2.2153793756292615e+07
      7.0899999999998933e+00,      1.7155131102286000e+06,      1.5013768168423013e+06
      7.0999999999998931e+00,     -1.8076323607312624e+09,      4.4764246380795517e+09
      7.1099999999998929e+00,      5.4666752885263672e+09,      7.9551780046929731e+09
      7.1199999999998926e+00,     -1.4526436727902858e+09,      1.4478259159484472e+09
      7.1299999999998924e+00,     -3.9609518196766272e+07,     -1.9599433716023810e+07
      7.1399999999998922e+00,     -3.5593309318031766e+07,      4.2385256359435981e+06
      7.1499999999998920e+00,     -2.8851910130153187e+07,     -5.7119925767622314e+07
      7.1599999999998918e+00,      8.4043137363052309e+07,     -6.7163930871444434e+07
      7.1699999999998916e+00,      1.4784840029815900e+08,      1.4130143961162648e+08
      7.1799999999998914e+00,      1.3034840741190945e+08,     -3.9579898064890631e+07
      7.1899999999998911e+00,      1.5602840202063067e+07,     -2.4688063139294725e+07
      7.1999999999998909e+00,     -8.5812472558603399e+06,     -1.2968221202279339e+07
      7.2099999999998907e+00,     -6.6798128884719759e+07,      1.8867618975832544e+07
      7.2199999999998905e+00,     -2.2276441861887825e+08,      1.5071772960653684e+08
      7.2299999999998903e+00,      4.1545826064906830e+08,      1.7722995943226175e+09
      7.2399999999998901e+00,     -6.1447156653609741e+08,     -6.1750101396145448e+07
      7.2499999999998899e+00,     -1.5506580073306435e+08,      3.2861688687181979e+07
      7.2599999999998897e+00,      2.9236445219528959e+06,     -2.7729642547401194e+06
      7.2699999999998894e+00,      3.5687320160494000e+05,     -3.3391132985998830e+05
      7.2799999999998892e+00,     -4.8094358218402430e+07,     -6.7344014582421584e+06
      7.2899999999998890e+00,     -3.6788137972510350e+08,     -9.6312207629617524e+08
      7.2999999999998888e+00,      6.4493632610458298e+09,      4.6542307252512503e+09
      7.3099999999998886e+00,     -2.8667474712269568e+08,     -8.7416129769509971e+08
      7.3199999999998884e+00,     -1.8650452669308253e+07,     -1.3509340884495791e+07
      7.3299999999998882e+00,      1.2017516827563144e+07,      1.5317674412516369e+07
      7.3399999999998879e+00,      1.6947718170243513e+07,      4.4876250736184724e+07
      7.3499999999998877e+00,      9.7395531309647262e+06,     -5.1766274760284297e+07
      7.3599999999998875e+00,     -1.1995365043038018e+08,      5.5803979665501574e+06
      7.3699999999998873e+00,      2.2517440941409096e+07,     -1.4870742292958847e+08
      7.3799999999998871e+00,      8.8148674346345663e+07,     -5.6993525654094243e+08
      7.3899999999998869e+00,      1.1148330109802741e+08,     -1.3082405989974202e+08
      7.3999999999998867e+00,     -4.8274760774024048e+09,     -3.6504872742893782e+09
      7.4099999999998865e+00,     -3.3697584445541811e+08,     -2.1179569695008540e+09
      7.4199999999998862e+00,      1.4586675168336403e+08,      4.2775493071464628e+07
      7.4299999999998860e+00,     -1.0266225291068666e+07,     -3.3220521140996270e+07
      7.4399999999998858e+00,     -2.3574467111699581e+06,     -4.1079845412135698e+07
      7.4499999999998856e+00,      2.4200889471655712e+07,      6.3991249802992018e+06
      7.4599999999998854e+00,     -2.5215677258480430e+07,     -1.7041426998186368e+08
      7.4699999999998852e+00,     -2.7972483173809074e+07,     -1.1905222210550357e+08
      7.4799999999998850e+00,      1.0290741704992211e+08,     -8.1489062782862931e+07
      7.4899999999998847e+00,      6.6397410910236247e+07,      6.7931727874023318e+08
      7.4999999999998845e+00,     -1.1609465143466049e+08,      6.0426600681994319e+07
      7.5099999999998843e+00,      5.4448096584200725e+07,     -3.1252113290126717e+08
      7.5199999999998841e+00,     -4.6160658666565835e+07,      4.4667644351897292e+07
      7.5299999999998839e+00,      4.6814185858040117e+06,     -1.0972621267680918e+08
      7.5399999999998837e+00,     -6.7578778805744294e+06,     -1.3430577678066321e+07
      7.5499999999998835e+00,      3.9684305659724092e+06,     -6.2489314560824642e+06
      7.5599999999998833e+00,      3.4271896144172937e+07,     -5.8420518045412051e+06
      7.5699999999998830e+00,      1.2424728411505932e+07,      4.0767400461292523e+06
      7.5799999999998828e+00,      6.3334699180843568e+08,     -5.6222054190244067e+08
      7.5899999999998826e+00,     -4.9646826780021596e+08,     -9.9156857253578234e+08
      7.5999999999998824e+00,      1.0922891186960471e+08,     -3.1456800338348452e+07
      7.6099999999998822e+00,      1.4347138616747811e+07,     -1.0309919733694850e+07
      7.6199999999998820e+00,      7.4108130726878971e+07,      3.8646932471297034e+06
      7.6299999999998818e+00,      1.5154898124065667e+08,      1.5591193057370040e+08
      7.6399999999998816e+00,      4.1912754739563480e+07,      1.5166015848144801e+07
      7.6499999999998813e+00,      4.1208384645982489e+07,      1.6356526542847313e+07
      7.6599999999998811e+00,      4.7890468379784092e+07,      1.7477446039622194e+08
      7.6699999999998809e+00,      4.1146866388116890e+08,      8.9838459534382895e+06
      7.6799999999998807e+00,     -1.1574776010053784e+07,     -3.4669565495513044e+07
      7.6899999999998805e+00,     -6.7030725047326720e+08,      1.2575685122987416e+09
      7.6999999999998803e+00,     -3.3010211057197255e+08,      2.8280503580898964e+08
      7.7099999999998801e+00,      4.0190218381444949e+08,      5.3979475803553724e+08
      7.7199999999998798e+00,     -1.7515174310233963e+08,      6.4835855985482946e+07
      7.7299999999998796e+00,      5.2072349529514635e+08,      1.4807360136204624e+08
      7.7399999999998794e+00,      3.0074771214313097e+07,      1.4404766190084425e+08
      7.7499999999998792e+00,      1.4439635591973282e+07,      1.9266911076174690e+06
      7.7599999999998790e+00,      4.5991548488815330e+07,      5.0780446305212956e+06
      7.7699999999998788e+00,      1.6566042986053693e+08,      2.1676528788907748e+07
      7.7799999999998786e+00,      9.6052751762588322e+07,      1.1145392060973741e+07
      7.7899999999998784e+00,     -3.4813103144379246e+08,     -6.2257489818987012e+07
      7.7999999999998781e+00,      1.9002531889966729e+08,     -8.0136689605036855e+07
      7.8099999999998779e+00,     -4.7955292827535467e+09,      6.6569521156542082e+09
      7.8199999999998777e+00,      3.5430582957170701e+08,     -3.6750079543376613e+09
      7.8299999999998775e+00,      8.0769511754975870e+07,     -4.3606851022435117e+08
      7.8399999999998773e+00,      7.0452813584528178e+07,     -2.0262880732590052e+08
      7.8499999999998771e+00,      1.7452028432897329e+07,     -1.2220590937151425e+07
      7.8599999999998769e+00,      8.1855524292170942e+07,     -9.1020411531296000e+06
      7.8699999999998766e+00,      2.8056174231714457e+06,     -1.6209717412814356e+07
      7.8799999999998764e+00,     -1.8427462732872074e+06,     -6.1461293997344431e+06
      7.8899999999998762e+00,     -1.2437569290496003e+07,     -1.8800455455329675e+07
      7.8999999999998760e+00,      2.8808627249433463e+06,     -2.6751959254615385e+07
      7.9099999999998758e+00,     -9.9094551510602623e+07,      1.8066348453540227e+08
      7.9199999999998756e+00,      7.9504880461892739e+07,     -8.2051181534751222e+07
      7.9299999999998754e+00,      3.0739712008052483e+07,      2.6591003343231477e+07
      7.9399999999998752e+00,     -1.8832217403340675e+07,      2.7330206781062961e+07
      7.9499999999998749e+00,      3.2597667325524193e+08,     -1.3282489505205052e+09
      7.9599999999998747e+00,      1.4284906110132259e+08,      4.7039452321998107e+08
      7.9699999999998745e+00,      4.8393592299714774e+07,      8.7854919374469016e+06
      7.9799999999998743e+00,     -6.2051558756208427e+07,     -3.7320230917747505e+07
      7.9899999999998741e+00,      5.9229237745670959e+07,     -5.6729846818836316e+07
      7.9999999999998739e+00,      5.4890178615807974e+08,     -1.4918816317136433e+09
      8.0099999999998737e+00,     -5.8261024258179665e+06,     -3.6216280814642233e+08
      8.0199999999998735e+00,      7.4024335347059116e+07,      4.7256412963481277e+07
      8.0299999999998732e+00,      2.6561008762399048e+07,      1.6680544064221794e+07
      8.0399999999998730e+00,     -6.4624818269698799e+07,      2.1345374455161121e+07
      8.0499999999998728e+00,      3.1830128864766413e+08,     -5.3684686643663633e+08
      8.0599999999998726e+00,     -4.9515242625052524e+08,     -8.5653648461103797e+08
      8.0699999999998724e+00,     -1.3514909185271277e+09,     -4.0482961851697618e+08
      8.0799999999998722e+00,     -1.4121436156853256e+06,      4.2630245032941885e+07
      8.0899999999998720e+00,     -4.3551447424507692e+07,     -3.2533499856572226e+07
      8.0999999999998717e+00,     -4.8261031175918779e+09,     -3.5842591671668797e+09
      8.1099999999998715e+00,      1.9215720510354862e+10,      4.3653538023005571e+09
      8.1199999999998713e+00,     -1.6271280174848728e+09,     -1.9987633914874825e+09
      8.1299999999998711e+00,      1.3086115522843266e+08,      2.0454496286608708e+08
      8.1399999999998709e+00,     -1.7475225305900350e+06,      1.0561051919494824e+07
      8.1499999999998707e+00,     -9.7033551765171587e+06,     -1.0055020899717990e+07
      8.1599999999998705e+00,     -2.3788332308649737e+05,     -2.0921104441927731e+07
      8.1699999999998703e+00,     -4.8974601900395621e+06,      6.4326652560822815e+06
      8.1799999999998700e+00,     -1.2569204515515786e+07,     -2.5655701395951398e+07
      8.1899999999998698e+00,     -1.3969662410685912e+08,      2.8019723804910254e+08
      8.1999999999998696e+00,     -2.1782744881254077e+07,      5.8607751500381261e+07
      8.2099999999998694e+00,     -1.1062997685747287e+08,      8.4948714407734096e+08
      8.2199999999998692e+00,      1.7221527958604616e+08,     -3.2509485778682013e+06
      8.2299999999998690e+00,      7.7882720472435802e+07,      2.7786300124288578e+07
      8.2399999999998688e+00,      5.6674563688752972e+07,      1.4130050944520060e+07
      8.2499999999998685e+00,      3.9690587275265151e+08,     -1.1496571974656215e+08
      8.2599999999998683e+00,     -9.9504027882454619e+06,     -3.1241540782390651e+06
      8.2699999999998681e+00,      6.5638798897197656e+06,      1.9257073818542413e+07
      8.2799999999998679e+00,     -6.5639864417762995e+07,      9.0619001759232610e+07
      8.2899999999998677e+00,      1.6316178746282011e+08,      1.8428182938087854e+08
      8.2999999999998675e+00,     -2.7608246022006154e+07,     -4.4293232774457115e+08
      8.3099999999998673e+00,     -6.1877059849822128e+08,      1.1896776254148822e+09
      8.3199999999998671e+00,      4.8628315212178759e+07,     -3.6358080282471204e+08
      8.3299999999998668e+00,     -2.5804391535002857e+07,      2.3206856832610533e+08
      8.3399999999998666e+00,     -1.4345320851561496e+08,      3.2084609078408644e+07
      8.3499999999998664e+00,     -7.1079179536488664e+08,     -6.7758469682183072e+07
      8.3599999999998662e+00,      1.2490181936202099e+09,     -4.9515053755112228e+09
      8.3699999999998660e+00,     -1.5905039291837502e+09,     -1.6987126542807531e+08
      8.3799999999998658e+00,      2.4307826375009627e+09,     -3.9271575450229520e+08
      8.3899999999998656e+00,      5.3043471708900206e+07,     -1.2239094827848565e+07
      8.3999999999998654e+00,     -3.8142488775885224e+07,      7.3758958787482202e+07
      8.4099999999998651e+00,      1.6050270653467774e+06,     -2.6802675027428293e+08
      8.4199999999998649e+00,      1.1841118478051871e+08,      3.2946836325374790e+07
      8.4299999999998647e+00,      1.5922495324313775e+07,      1.7639315896654800e+07
      8.4399999999998645e+00,     -1.0014575535918365e+08,      2.9333469898809679e+07
      8.4499999999998643e+00,     -2.9336802416240931e+08,      1.9462970155994520e+07
      8.4599999999998641e+00,      4.2961819066603735e+07,     -1.2480496242792761e+08
      8.4699999999998639e+00,      4.2875810127431370e+07,      2.6086743218394823e+07
      8.4799999999998636e+00,      2.3762448663890809e+07,      2.5421867262510795e+07
      8.4899999999998634e+00,      2.5376850188051268e+07,      8.6608092115287427e+06
      8.4999999999998632e+00,     -2.5280355340282582e+07,      2.6840300298200469e+06
      8.5099999999998630e+00,      3.4484585897844911e+07,     -4.5204347063874669e+07
      8.5199999999998628e+00,      2.9025002706648707e+07,      1.4030728613843068e+08
      8.5299999999998626e+00,     -5.0178860774418930e+10,     -8.4301236407776709e+09
      8.5399999999998624e+00,      3.7864578324469347e+09,      2.0890784424692589e+10
      8.5499999999998622e+00,     -2.2379488246401606e+09,     -1.5839825363908882e+09
      8.5599999999998619e+00,     -3.6010098247479759e+06,     -1.6869588544918431e+06
      8.5699999999998617e+00,      3.0421500214483298e+07,     -5.4092047012898147e+07
      8.5799999999998615e+00,     -1.8049735923021525e+07,      2.4156709143864685e+08
      8.5899999999998613e+00,      4.1233579985871729e+11,      5.0099277600949493e+10
      8.5999999999998611e+00,     -8.5153590645318146e+09,      6.1895201414649269e+10
      8.6099999999998609e+00,      1.7543531439150286e+08,     -1.3392081929989340e+10
      8.6199999999998607e+00,      2.7290034219532862e+07,      9.2407278547233403e+07
      8.6299999999998604e+00,      9.1562856613088958e+05,     -2.5053502813472062e+07
      8.6399999999998602e+00,     -3.1466484840703439e+06,     -4.6170551713649090e+06
      8.6499999999998600e+00,      2.0645123013734475e+07,     -9.3331961843688227e+06
      8.6599999999998598e+00,     -3.9913417135042287e+06,      3.1824623586880248e+07
      8.6699999999998596e+00,      4.9041543942026779e+07,      1.8517034409916237e+07
      8.6799999999998594e+00,      2.7454206668359971e+08,     -9.2232072648943067e+07
      8.6899999999998592e+00,      3.2921502497401655e+08,     -4.0824275400460821e+08
      8.6999999999998590e+00,     -2.1806416549300253e+07,     -1.3511644832272696e+08
      8.7099999999998587e+00,     -3.7951944586468995e+07,      4.1276480096925393e+07
      8.7199999999998585e+00,     -3.1229634307812039e+07,      1.2267940874978568e+07
      8.7299999999998583e+00,      3.9740094911387581e+06,     -1.2340988156511004e+06
      8.7399999999998581e+00,      2.8467846403427799e+06,     -2.1004376592545020e+06
      8.7499999999998579e+00,     -1.1826864230532423e+06,      5.0445191273646913e+07
      8.7599999999998577e+00,      4.8237795105112946e+08,     -1.5746505200251443e+09
      8.7699999999998575e+00,      4.9286623173646593e+08,      2.2819969851295773e+07
      8.7799999999998573e+00,     -1.6022685835586134e+08,      2.6892196854525458e+07
      8.7899999999998570e+00,      7.5138539952942908e+07,      6.5248320961051673e+07
      8.7999999999998568e+00,     -5.6092871862378232e+06,      5.2537558055226982e+07
      8.8099999999998566e+00,      2.9687647576125339e+07,      8.4771551235155780e+06
      8.8199999999998564e+00,     -3.0999758504647702e+07,     -2.5248436633109298e+07
      8.8299999999998562e+00,     -3.8522212654022980e+08,     -2.2104233290684167e+08
      8.8399999999998560e+00,      1.0531749297852474e+10,      4.1402361269048333e+08
      8.8499999999998558e+00,     -1.2781867735253720e+09,      2.4555365820056129e+08
      8.8599999999998555e+00,      1.7325129481323111e+08,     -3.5836310851105464e+08
      8.8699999999998553e+00,      8.3425244348303109e+07,      1.7040818861171755e+08
      8.8799999999998551e+00,     -5.1937921201201849e+07,      2.1013107141889770e+07
      8.8899999999998549e+00,     -5.6568664017841887e+08,     -6.3868804960405684e+08
      8.8999999999998547e+00,      2.1984242442180395e+08,      4.9087507742073640e+07
      8.9099999999998545e+00,     -1.6566933709273356e+08,      5.8572702711966380e+07
      8.9199999999998543e+00,      1.1335482822108227e+08,     -2.8298950444958234e+08
      8.9299999999998541e+00,      1.0255442576146096e+07,     -4.7157083730718911e+07
      8.9399999999998538e+00,     -3.1015598228004009e+07,      7.0806194501882214e+06
      8.9499999999998536e+00,      2.9742362078551650e+07,     -3.6400213666500300e+07
      8.9599999999998534e+00,      2.0205090463581320e+07,     -2.1443731398174517e+07
      8.9699999999998532e+00,     -2.0718662687947604e+08,     -1.2033804545577659e+08
      8.9799999999998530e+00,      3.2760872538514030e+08,     -1.6802262982744819e+08
      8.9899999999998528e+00,      2.7506185332046807e+07,      3.6766261440724082e+07
      8.9999999999998526e+00,     -6.2331256754030967e+06,     -4.5877183004347031e+05
      9.0099999999998523e+00,      3.8398848930874728e+06,      2.5919818536465265e+07
      9.0199999999998521e+00,     -1.5288660638038155e+07,     -1.1183576782412706e+07
      9.0299999999998519e+00,     -1.9450135842418519e+08,     -1.3563274577297205e+08
      9.0399999999998517e+00,      8.4271439726446778e+07,      1.6990694181111795e+08
      9.0499999999998515e+00,     -1.7654810399258533e+08,      3.2293938696013266e+08
      9.0599999999998513e+00,      3.8818626057868695e+08,     -3.4308451855497938e+08
      9.0699999999998511e+00,      1.2805702162397301e+08,      2.5341194431740578e+07
      9.0799999999998509e+00,     -9.3640726969065387e+06,     -6.8165438527149688e+06
      9.0899999999998506e+00,      9.9845824597316980e+05,      8.4283209677066596e+04
      9.0999999999998504e+00,      2.9116519888874274e+06,     -3.8173050738836350e+06
      9.1099999999998502e+00,     -4.2940471056199074e+06,      3.3788959926716372e+07
      9.1199999999998500e+00,      2.3733375831862681e+07,     -1.7109246242721509e+07
      9.1299999999998498e+00,     -1.2817483238983937e+07,      5.1849028511890369e+06
      9.1399999999998496e+00,     -5.2351122592248984e+07,     -2.9078735547709756e+07
      9.1499999999998494e+00,     -1.3585221170661604e+07,      3.1839346509505853e+07
      9.1599999999998492e+00,     -8.0462664051151589e+07,      1.4014004459543920e+08
      9.1699999999998489e+00,      9.7078577915620893e+07,      1.3491076722855374e+07
      9.1799999999998487e+00,      3.4159211608633585e+07,      1.4251573300734763e+06
      9.1899999999998485e+00,     -2.4170886855737947e+07,     -4.7161086033433773e+07
      9.1999999999998483e+00,      7.7776536546792211e+06,      3.0192314599787939e+08
      9.2099999999998481e+00,      2.7125795639876616e+08,     -1.4159483199699312e+08
      9.2199999999998479e+00,      1.8921717980648226e+08,      1.2780360842474702e+08
      9.2299999999998477e+00,      1.2841046299405515e+07,     -1.7778857435075495e+08
      9.2399999999998474e+00,      3.0459762238606937e+07,      1.7065481441653408e+07
      9.2499999999998472e+00,     -3.9260832989501525e+06,     -4.4622697638367474e+07
      9.2599999999998470e+00,     -2.4933083309718192e+07,      1.1805431106324007e+08
      9.2699999999998468e+00,      2.6730925337850824e+07,      5.3523170593843944e+07
      9.2799999999998466e+00,     -1.5901185743247274e+07,      2.9864100473626652e+06
      9.2899999999998464e+00,      3.7094391415277624e+08,      7.0251219801602626e+08
      9.2999999999998462e+00,     -7.9098518474680824e+09,     -9.8316581104232178e+09
      9.3099999999998460e+00,     -5.4738846953182471e+08,      9.1159379191690594e+07
      9.3199999999998457e+00,     -2.2817120826477829e+08,     -2.6062465483735183e+08
      9.3299999999998455e+00,     -1.3046462527701673e+08,     -7.8235099618573233e+07
      9.3399999999998453e+00,      6.2948044870613143e+05,      4.3423644066255935e+07
      9.3499999999998451e+00,     -4.8768258800233833e+07,     -4.5174262858406105e+05
      9.3599999999998449e+00,      1.9763300203880168e+07,     -3.8650700137640890e+06
      9.3699999999998447e+00,      6.8253795960827634e+07,     -2.4333648025657672e+07
      9.3799999999998445e+00,      2.1579388157162338e+08,     -2.6609513198342597e+08
      9.3899999999998442e+00,      7.9759132441599861e+07,      1.0651471252479205e+08
      9.3999999999998440e+00,      1.3232748475217022e+07,      2.9021249332042193e+08
      9.4099999999998438e+00,      1.0891339575508500e+06,      1.5918265414064331e+07
      9.4199999999998436e+00,      2.1691854989847019e+07,     -3.4973968055257713e+05
      9.4299999999998434e+00,     -4.7875509236486241e+07,     -5.6113435095705986e+06
      9.4399999999998432e+00,      5.0431760396413279e+08,     -2.3837588593852076e+08
      9.4499999999998430e+00,     -3.3061295412339553e+07,      1.8616435104945328e+07
      9.4599999999998428e+00,     -2.3157411557176402e+06,      1.1333493327227257e+07
      9.4699999999998425e+00,      3.4721963177986898e+07,     -3.4308639705246262e+07
      9.4799999999998423e+00,      2.4273190085346991e+08,      1.8962074029740736e+07
      9.4899999999998421e+00,     -1.3439893728839427e+08,     -1.3688196067783421e+08
      9.4999999999998419e+00,      1.8335381052411610e+08,     -7.9074281269415721e+07
      9.5099999999998417e+00,     -8.8036883466168776e+07,     -1.0093283627173917e+08
      9.5199999999998415e+00,     -1.9186515196237728e+07,     -1.7497612628357686e+07
      9.5299999999998413e+00,      2.1101434332136951e+07,      9.3852635383501679e+07
      9.5399999999998411e+00,      8.8998448224844649e+07,     -5.1992092749659717e+07
      9.5499999999998408e+00,      1.8748360204922047e+09,      1.2704423104986320e+09
      9.5599999999998406e+00,     -2.7003358634898663e+07,     -1.2815469545311584e+09
      9.5699999999998404e+00,     -6.0766324445522332e+08,      8.0686032525442094e+07
      9.5799999999998402e+00,      3.3080853113722611e+07,      3.1257631806638474e+06
      9.5899999999998400e+00,     -1.0933953157197371e+08,      3.2899051608029552e+07
      9.5999999999998398e+00,     -7.3754492184395224e+07,     -1.7543436103076673e+09
      9.6099999999998396e+00,     -3.3144316180809516e+08,      1.6219433542813975e+08
      9.6199999999998393e+00,     -8.6046123421716762e+08,      1.3715944122727461e+09
      9.6299999999998391e+00,     -4.3573177892972773e+08,     -3.2400259020519871e+08
      9.6399999999998389e+00,      2.8799426779620513e+07,      3.3491132567266695e+07
      9.6499999999998387e+00,      1.8120539691534585e+08,     -1.3563867328405520e+08
      9.6599999999998385e+00,     -1.1357372774917227e+08,      4.3435577649691159e+08
      9.6699999999998383e+00,     -1.0903353714720285e+08,     -1.3223034615902470e+08
      9.6799999999998381e+00,     -2.6219982236782797e+07,      3.3612117597330518e+07
      9.6899999999998379e+00,     -9.0917779143502750e+06,      3.7158802401742963e+06
      9.6999999999998376e+00,     -5.9025733885507442e+07,     -2.5115920076185845e+07
      9.7099999999998374e+00,     -3.0576562569295889e+08,      1.1290973235863690e+09
      9.7199999999998372e+00,     -7.0059976509343013e+07,     -4.2783881074323738e+06
      9.7299999999998370e+00,     -3.7823432383911622e+08,      6.4691843752649748e+08
      9.7399999999998368e+00,      9.0740981628694326e+07,      1.0399138334427153e+08
      9.7499999999998366e+00,      5.2390111112002403e+07,     -1.7473554016530469e+08
      9.7599999999998364e+00,     -1.1386058227302879e+06,     -2.1008540421168063e+07
      9.7699999999998361e+00,      8.2184894002873302e+06,      3.8526466314347737e+07
      9.7799999999998359e+00,     -2.1216732367712073e+07,      9.8169229033118058e+06
      9.7899999999998357e+00,      4.2577851369019011e+06,     -5.6222966147587568e+07
      9.7999999999998355e+00,      3.4190437044748771e+08,      6.5167316746082984e+07
      9.8099999999998353e+00,      2.3079199013845980e+08,     -3.2842172925833452e+08
      9.8199999999998351e+00,     -1.1249065885818398e+08,     -1.1407324236856100e+08
      9.8299999999998349e+00,     -2.1775629540204473e+07,      1.3636237640626643e+07
      9.8399999999998347e+00,     -2.1851760541550372e+07,     -4.7185220990127966e+07
      9.8499999999998344e+00,     -1.1243876462259929e+08,     -2.6005417462190218e+07
      9.8599999999998342e+00,     -1.7041254490931898e+08,     -3.8366845784356497e+07
      9.8699999999998340e+00,      5.8960571316911213e+07,      5.7633674498690620e+07
      9.8799999999998338e+00,     -4.8048248846582428e+07,     -6.4468821577356130e+07
      9.8899999999998336e+00,      4.8601064913615420e+07,      1.4699104617547038e+08
      9.8999999999998334e+00,     -1.8120046730422281e+07,      2.3131124170291089e+07
      9.9099999999998332e+00,     -4.3739755112497292e+07,      1.2453972396217089e+07
      9.9199999999998330e+00,      9.2076311294037197e+06,     -8.9186119297211751e+07
      9.9299999999998327e+00,     -1.1769511533231656e+08,     -1.0733242356247772e+08
      9.9399999999998325e+00,      4.3566880047931120e+07,      8.2616455890902430e+07
      9.9499999999998323e+00,     -1.9773519679593686e+07,      1.8680023382016160e+07
      9.9599999999998321e+00,      1.3815777468496710e+07,      2.0549022040305182e+07
      9.9699999999998319e+00,      3.4356509836033233e+07,     -9.2626851445290312e+07
      9.9799999999998317e+00,      1.1441233858456975e+08,     -1.9007561379397888e+07
      9.9899999999998315e+00,     -4.0985582445591807e+07,      1.5390536161570913e+08
      9.9999999999998312e+00,      6.1961793753067032e+06,      1.2511180742816623e+07
